TESTBALACC:,CAWPE-A(alpha=4),CAWPE-A(ConTie),CAWPE-A(RandTie)
abalone,0.6555434574332397,0.6556309124949481,0.655629606106381
acute-inflammation,1.0,1.0,1.0
acute-nephritis,1.0,1.0,1.0
adult,0.7737610972202051,0.7949025520582305,0.7731790490996308
annealing,0.8586655200091732,0.8615823414746014,0.8620951725719529
arrhythmia,0.38184643092992054,0.387680822512905,0.38015726674826106
audiology-std,0.5951144699816199,0.5935230729192082,0.5885535711381124
balance-scale,0.8247191358024694,0.8782469135802471,0.7888734567901236
balloons,0.6066666666666668,0.615,0.6408333333333334
bank,0.6368479565772669,0.6396682311621968,0.6371450510855683
blood,0.6045147512977199,0.6032505420855511,0.6051126880872594
breast-cancer,0.6045091718474173,0.6074180673881341,0.6051692378540179
breast-cancer-wisc,0.9627660086373862,0.962287824653843,0.9626282675905542
breast-cancer-wisc-diag,0.9690532658725975,0.9687388004637926,0.9690532658725975
breast-cancer-wisc-prog,0.6428728070175438,0.6379751461988303,0.6447733918128654
breast-tissue,0.6606972502805838,0.6609878547378548,0.6646785313451982
car,0.9502291277220255,0.9398934556605012,0.9500351629115833
cardiotocography-3clases,0.8709077325019354,0.8811032870815478,0.870096941473753
cardiotocography-10clases,0.8077783507751692,0.8138460865384378,0.8064731211362549
chess-krvk,0.7890097015504002,0.7902971021669887,0.7760126241758284
chess-krvkp,0.9920868472479125,0.9920687420969578,0.9920251120795058
congressional-voting,0.5252576403695807,0.5223850983179341,0.5254797441364606
conn-bench-sonar-mines-rocks,0.8279761904761905,0.8300170068027212,0.8285289115646257
conn-bench-vowel-deterding,0.9694949494949496,0.9701010101010105,0.9684848484848484
connect-4,0.792968167590733,0.7941919288357947,0.7929864788058542
contrac,0.5181133491944682,0.5182299843104796,0.5173184929743688
credit-approval,0.8681863275613274,0.8676034902597402,0.8685324224386725
cylinder-bands,0.7508803418803419,0.7481965811965811,0.749897435897436
dermatology,0.9679621664675426,0.9667467144563918,0.968184388689765
echocardiogram,0.7522727272727272,0.7458333333333333,0.7522727272727273
ecoli,0.6117441239316241,0.611826923076923,0.6126638176638176
energy-y1,0.9319919642575225,0.9317268952669635,0.9311868112784566
energy-y2,0.8904976230258187,0.8886519746787602,0.8905966801925449
fertility,0.5303030303030303,0.5220959595959597,0.5316919191919192
flags,0.39695767195767184,0.40546461640211634,0.3737500000000001
glass,0.640665088647545,0.6389394783254433,0.6400928246542283
haberman-survival,0.5624793150586372,0.5596697604144184,0.5679185552917476
hayes-roth,0.8057870370370372,0.7975063131313133,0.7942340067340067
heart-cleveland,0.30777584204413466,0.3181642792618403,0.30947089947089945
heart-hungarian,0.8011708818412949,0.7994948481198982,0.8007192559882241
heart-switzerland,0.2516388888888889,0.24766666666666667,0.25700000000000006
heart-va,0.28988888888888886,0.28171306471306473,0.30021367521367526
hepatitis,0.6830645161290322,0.6830309139784948,0.6835685483870968
hill-valley,0.6000000000000001,0.6375137513751375,0.5848734873487348
horse-colic,0.8225405679513186,0.8208840432724815,0.8218644354293442
ilpd-indian-liver,0.566418650793651,0.5608516483516485,0.5673954517704518
image-segmentation,0.9654545454545455,0.9657142857142859,0.9642712842712843
ionosphere,0.90963384370464,0.9105445521374722,0.9080465421173385
iris,0.952888888888889,0.9515555555555556,0.952888888888889
led-display,0.711626317193544,0.7108950246765372,0.7114343237294918
lenses,0.7050925925925926,0.664814814814815,0.7069444444444445
letter,0.9579804811573561,0.9597717453568079,0.9560730048087243
libras,0.8040740740740742,0.8035185185185185,0.8042592592592593
low-res-spect,0.6326278266374885,0.6313422657142465,0.6319201866303314
lung-cancer,0.4996825396825396,0.505079365079365,0.4952380952380952
lymphography,0.6352478363493312,0.6429550222921584,0.647203645423551
magic,0.8489868133940254,0.8560866805851504,0.8484797060046838
mammographic,0.824874566922747,0.8253838310100694,0.8240144957764104
miniboone,0.9236200736773892,0.9326857963762937,0.9224593322302126
molec-biol-promoter,0.830864197530864,0.8308641975308644,0.8290123456790124
molec-biol-splice,0.9433159722222224,0.9586134594739667,0.9214246175523348
monks-1,0.9857314148681054,0.9857314148681054,0.9846522781774579
monks-2,0.6558816318525056,0.6618163839037624,0.6469304697460037
monks-3,0.970893379281537,0.973094193817878,0.9704495614035089
mushroom,1.0,1.0,1.0
musk-1,0.8885090218423551,0.8907075023741694,0.8879024216524215
musk-2,0.9731445822795087,0.9736713714233022,0.9727755412722671
nursery,0.7970135746109912,0.7981925338378453,0.7966939550845133
oocytes_merluccius_nucleus_4d,0.8001805625039534,0.8006779719495575,0.798598340435075
oocytes_merluccius_states_2f,0.9021795382368859,0.9022720542433803,0.9023504784078259
oocytes_trisopterus_nucleus_2f,0.833995721463338,0.8339688988328884,0.8332482859684931
